ID,ADULTS,CHILDREN,INFANTS,HAUL_TYPE,DISTANCE,DEVICE,TRIP_TYPE,EXTRA_BAGGAGE,TRIP_LEN_DAYS,COMPANY,FAMILY_SIZE,IS_ALONE
47909,1,0,0,CONTINENTAL,1461.98,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
8511,1,1,0,CONTINENTAL,694.935,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,2,NOT_ALONE
46344,4,0,0,CONTINENTAL,1416.01,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,4,NOT_ALONE
27343,2,0,0,DOMESTIC,767.178,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,EDREAMS,2,NOT_ALONE
19233,1,0,0,CONTINENTAL,1167.81,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
32573,1,0,0,CONTINENTAL,867.313,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,GO_VOYAGE,1,ALONE
7102,2,0,0,INTERCONTINENTAL,3760.3,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,11,EDREAMS,2,NOT_ALONE
2459,1,0,0,INTERCONTINENTAL,2477.2,SMARTPHONE,MULTI_DESTINATION,EXTRA_BAGGAGE,8,OPODO,1,ALONE
48396,3,2,0,CONTINENTAL,2390.77,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,9,OPODO,5,NOT_ALONE
25091,2,0,0,CONTINENTAL,2314.47,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,5,OTHER,2,NOT_ALONE
45550,2,0,0,CONTINENTAL,3050.12,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,14,OPODO,2,NOT_ALONE
27083,1,0,0,DOMESTIC,406.767,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
25760,3,0,0,INTERCONTINENTAL,2689,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,3,NOT_ALONE
34005,2,0,0,CONTINENTAL,948.404,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,OPODO,2,NOT_ALONE
38788,1,0,0,CONTINENTAL,1332.63,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
13532,1,0,0,CONTINENTAL,1208.63,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
34996,1,0,0,CONTINENTAL,2109.06,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,22,GO_VOYAGE,1,ALONE
37763,1,0,0,CONTINENTAL,1547.93,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
10614,1,0,0,CONTINENTAL,2048.65,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,OPODO,1,ALONE
48132,1,0,0,CONTINENTAL,1675.56,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
41225,2,0,0,CONTINENTAL,1304.66,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,OPODO,2,NOT_ALONE
34106,1,0,0,DOMESTIC,1124.28,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
42651,1,0,0,INTERCONTINENTAL,565.002,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,1,ALONE
48780,2,0,0,CONTINENTAL,1316.11,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,34,EDREAMS,2,NOT_ALONE
34067,1,0,0,CONTINENTAL,1208.63,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
22711,2,0,0,CONTINENTAL,442.33,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,2,NOT_ALONE
10000,1,0,0,INTERCONTINENTAL,1465.96,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
23037,2,2,0,CONTINENTAL,3047.51,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,9,EDREAMS,4,NOT_ALONE
13470,1,0,0,CONTINENTAL,1239.95,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
47681,2,0,0,CONTINENTAL,2192.63,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,23,OPODO,2,NOT_ALONE
24174,1,0,0,CONTINENTAL,1012.56,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
22725,2,0,0,CONTINENTAL,1705.17,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
45972,3,0,0,CONTINENTAL,3178.44,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,3,NOT_ALONE
40962,3,0,0,CONTINENTAL,2390.77,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,15,EDREAMS,3,NOT_ALONE
11371,2,0,0,DOMESTIC,467.382,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,2,NOT_ALONE
36769,1,0,0,CONTINENTAL,1329.62,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,1,EDREAMS,1,ALONE
16681,1,0,0,CONTINENTAL,1603,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,18,OTHER,1,ALONE
45176,2,0,0,CONTINENTAL,1020.55,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
10545,1,0,0,CONTINENTAL,1284.86,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,22,EDREAMS,1,ALONE
35598,1,0,0,CONTINENTAL,826.921,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
42549,1,0,0,INTERCONTINENTAL,6035.41,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
25966,3,1,0,CONTINENTAL,1602.03,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
24481,3,1,0,CONTINENTAL,1672.87,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,4,NOT_ALONE
12232,2,0,0,CONTINENTAL,620.429,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
2234,1,0,0,DOMESTIC,674.094,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,12,OPODO,1,ALONE
18526,1,0,0,CONTINENTAL,853.639,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
43830,2,0,0,CONTINENTAL,628.016,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,OPODO,2,NOT_ALONE
8630,3,0,0,CONTINENTAL,1053.5,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,3,NOT_ALONE
27384,2,0,0,CONTINENTAL,1422.52,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,9,OPODO,2,NOT_ALONE
32686,1,0,0,CONTINENTAL,687.386,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
41302,1,0,0,CONTINENTAL,1851.79,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
23943,3,0,0,INTERCONTINENTAL,3308.73,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,3,NOT_ALONE
29023,3,0,0,CONTINENTAL,1208.05,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,3,NOT_ALONE
1505,1,0,0,CONTINENTAL,1419.8,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,EDREAMS,1,ALONE
14150,3,1,0,CONTINENTAL,1653.49,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,4,NOT_ALONE
35234,2,0,0,INTERCONTINENTAL,1630.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,OPODO,2,NOT_ALONE
15841,1,0,0,CONTINENTAL,1755.15,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,11,OPODO,1,ALONE
17526,1,1,0,CONTINENTAL,1370.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,EDREAMS,2,NOT_ALONE
46966,1,0,0,CONTINENTAL,1533.2,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
36536,1,0,0,CONTINENTAL,493.693,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
34439,2,0,0,DOMESTIC,546.04,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
11911,4,0,0,CONTINENTAL,1260.12,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,EDREAMS,4,NOT_ALONE
40858,2,3,0,INTERCONTINENTAL,2094.97,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,5,NOT_ALONE
27271,2,1,0,CONTINENTAL,854.807,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,3,NOT_ALONE
15672,2,0,0,CONTINENTAL,622.737,TABLET,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
9993,1,0,0,CONTINENTAL,1646.44,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,13,EDREAMS,1,ALONE
45271,1,0,0,CONTINENTAL,1208.63,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
41613,1,0,0,CONTINENTAL,1469.18,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
1474,2,0,1,INTERCONTINENTAL,1014.6,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,21,GO_VOYAGE,3,NOT_ALONE
6416,2,0,0,CONTINENTAL,1147.24,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,2,NOT_ALONE
17731,1,0,0,CONTINENTAL,1704.02,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
48838,2,0,0,CONTINENTAL,982.77,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
5704,1,0,0,DOMESTIC,704.878,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
14359,1,0,0,CONTINENTAL,1091.28,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
46486,2,0,0,DOMESTIC,1183.57,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
48900,2,0,0,CONTINENTAL,1114.51,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,GO_VOYAGE,2,NOT_ALONE
49468,2,0,0,CONTINENTAL,845.974,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
14581,2,0,0,CONTINENTAL,1469.18,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
24615,1,0,0,CONTINENTAL,1734.34,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,28,EDREAMS,1,ALONE
46208,3,0,0,DOMESTIC,570.764,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,4,GO_VOYAGE,3,NOT_ALONE
48003,1,0,0,DOMESTIC,202.221,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
18764,1,0,0,CONTINENTAL,1781.57,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
38461,3,0,0,CONTINENTAL,2769.69,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,12,OPODO,3,NOT_ALONE
9742,2,2,0,CONTINENTAL,1646.44,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,4,NOT_ALONE
6553,1,0,0,DOMESTIC,218.323,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,OPODO,1,ALONE
6326,1,0,0,CONTINENTAL,1496.78,SMARTPHONE,MULTI_DESTINATION,EXTRA_BAGGAGE,13,EDREAMS,1,ALONE
17956,1,0,0,CONTINENTAL,1349.79,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,1,ALONE
5031,1,0,0,DOMESTIC,2244.83,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
16579,1,0,0,CONTINENTAL,1486.89,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
4894,2,0,0,CONTINENTAL,1676.9,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,2,NOT_ALONE
11539,1,0,0,INTERCONTINENTAL,9448.12,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,22,GO_VOYAGE,1,ALONE
18330,2,0,0,DOMESTIC,902.222,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
46669,2,0,0,DOMESTIC,2174.68,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,6,EDREAMS,2,NOT_ALONE
1249,6,1,0,DOMESTIC,1252.36,TABLET,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,7,NOT_ALONE
11314,1,0,0,CONTINENTAL,852.279,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,GO_VOYAGE,1,ALONE
13999,2,2,0,CONTINENTAL,1245.92,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,4,NOT_ALONE
36957,1,0,0,CONTINENTAL,826.921,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
32968,2,0,0,CONTINENTAL,906.24,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
24405,2,0,0,CONTINENTAL,1441.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,2,NOT_ALONE
27506,1,0,0,CONTINENTAL,1930.65,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,7,OTHER,1,ALONE
9092,2,0,0,CONTINENTAL,1371.07,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,5,EDREAMS,2,NOT_ALONE
9087,1,1,0,CONTINENTAL,2320.18,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
23871,2,0,0,CONTINENTAL,1064.02,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,5,GO_VOYAGE,2,NOT_ALONE
2566,2,1,1,DOMESTIC,202.221,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,4,NOT_ALONE
33430,3,0,0,CONTINENTAL,2314.47,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,5,OTHER,3,NOT_ALONE
22958,1,0,0,INTERCONTINENTAL,2602.03,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,3,EDREAMS,1,ALONE
18670,1,1,0,CONTINENTAL,906.24,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,GO_VOYAGE,2,NOT_ALONE
32102,1,0,0,CONTINENTAL,1438.9,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,1,ALONE
1765,1,0,0,CONTINENTAL,636.83,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
24997,2,0,0,CONTINENTAL,1214.61,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
44632,1,0,0,CONTINENTAL,1220.85,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
18997,1,0,0,DOMESTIC,504.722,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,16,EDREAMS,1,ALONE
40794,1,0,0,INTERCONTINENTAL,8836.39,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
42399,1,0,0,INTERCONTINENTAL,3286.36,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,OPODO,1,ALONE
22005,2,0,0,DOMESTIC,977.506,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,2,EDREAMS,2,NOT_ALONE
28312,3,1,0,DOMESTIC,379.267,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,4,NOT_ALONE
8092,1,0,0,DOMESTIC,202.221,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
27676,1,0,0,CONTINENTAL,298.228,TABLET,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
28346,1,0,0,CONTINENTAL,893.628,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,48,OPODO,1,ALONE
11957,2,0,0,CONTINENTAL,1289.43,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,EDREAMS,2,NOT_ALONE
43329,1,0,0,CONTINENTAL,1142.66,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
44954,2,0,0,CONTINENTAL,1441.14,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,OPODO,2,NOT_ALONE
38051,1,0,0,CONTINENTAL,2110.26,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,1,ALONE
31036,2,0,0,CONTINENTAL,1407.19,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
5278,2,0,0,DOMESTIC,553.109,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,3,OPODO,2,NOT_ALONE
34314,1,0,0,CONTINENTAL,299.614,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
2130,1,0,0,CONTINENTAL,1045.8,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
40837,2,0,0,CONTINENTAL,264.258,TABLET,MULTI_DESTINATION,EXTRA_BAGGAGE,2,OPODO,2,NOT_ALONE
45543,2,0,0,CONTINENTAL,1296.32,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,4,EDREAMS,2,NOT_ALONE
6910,2,1,0,DOMESTIC,274.581,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,5,EDREAMS,3,NOT_ALONE
33629,1,0,0,CONTINENTAL,1465.56,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
16875,2,0,0,CONTINENTAL,1516.41,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,2,NOT_ALONE
10325,1,0,0,DOMESTIC,709.135,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
2835,1,0,0,CONTINENTAL,1071.26,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
42747,2,0,0,CONTINENTAL,1718.53,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,EDREAMS,2,NOT_ALONE
13317,1,0,0,DOMESTIC,1058.65,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,15,EDREAMS,1,ALONE
38338,2,0,0,DOMESTIC,539.405,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
45133,2,0,0,CONTINENTAL,1422.52,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
36773,2,0,0,CONTINENTAL,2931.32,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,12,OPODO,2,NOT_ALONE
6080,4,0,0,DOMESTIC,674.094,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,4,NOT_ALONE
47262,2,0,0,CONTINENTAL,833.95,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
42090,2,0,0,CONTINENTAL,1441.14,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
29847,1,1,0,CONTINENTAL,1005.46,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,2,NOT_ALONE
12710,2,0,0,CONTINENTAL,962.095,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,2,NOT_ALONE
34800,1,0,0,CONTINENTAL,1166.98,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,2,EDREAMS,1,ALONE
41144,2,0,0,CONTINENTAL,1065.56,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
42960,1,0,0,CONTINENTAL,1441.14,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,14,EDREAMS,1,ALONE
9379,1,0,0,CONTINENTAL,2185.98,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,11,OPODO,1,ALONE
25451,1,0,0,DOMESTIC,3856.6,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,21,EDREAMS,1,ALONE
11480,2,0,1,DOMESTIC,1769.5,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,10,EDREAMS,3,NOT_ALONE
5216,1,0,0,CONTINENTAL,1208.63,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,12,GO_VOYAGE,1,ALONE
14346,3,0,0,CONTINENTAL,1686.88,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,EDREAMS,3,NOT_ALONE
16091,2,0,0,DOMESTIC,1675.67,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
9073,1,0,0,CONTINENTAL,1782.27,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,6,OPODO,1,ALONE
10237,1,0,0,DOMESTIC,2108.27,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
38273,1,0,0,CONTINENTAL,1459.88,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,2,OPODO,1,ALONE
17960,2,0,0,CONTINENTAL,2189.88,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,4,OTHER,2,NOT_ALONE
39209,1,0,0,CONTINENTAL,1487.09,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
41281,2,0,0,CONTINENTAL,845.974,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,2,NOT_ALONE
42813,2,0,0,INTERCONTINENTAL,8798.28,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
20189,1,0,0,CONTINENTAL,2932.67,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,20,EDREAMS,1,ALONE
8955,1,0,0,CONTINENTAL,2467.92,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,23,EDREAMS,1,ALONE
4140,1,0,0,DOMESTIC,709.135,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,9,EDREAMS,1,ALONE
14302,2,1,0,CONTINENTAL,1065.56,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,37,EDREAMS,3,NOT_ALONE
45595,1,0,0,CONTINENTAL,639.137,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
41644,4,0,0,CONTINENTAL,1711.3,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,4,NOT_ALONE
29393,4,0,0,CONTINENTAL,1718.53,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,11,OPODO,4,NOT_ALONE
29722,1,0,0,CONTINENTAL,1416.86,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
25858,2,0,0,CONTINENTAL,823.123,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,2,NOT_ALONE
16630,2,0,0,CONTINENTAL,2854.42,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,8,OPODO,2,NOT_ALONE
49340,1,0,0,CONTINENTAL,1883.47,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
33897,1,0,0,CONTINENTAL,1496.78,COMPUTER,MULTI_DESTINATION,EXTRA_BAGGAGE,6,OPODO,1,ALONE
8097,1,0,0,CONTINENTAL,2999.9,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,EDREAMS,1,ALONE
21071,2,0,0,DOMESTIC,648.596,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
48116,1,0,0,CONTINENTAL,1874.47,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,14,OPODO,1,ALONE
6599,1,0,1,CONTINENTAL,1830.26,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,27,OPODO,2,NOT_ALONE
35360,2,0,0,CONTINENTAL,1605.08,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,9,OPODO,2,NOT_ALONE
41214,1,1,1,CONTINENTAL,1874.47,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,3,NOT_ALONE
15427,1,0,0,DOMESTIC,258.495,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
30262,1,0,0,CONTINENTAL,1049.75,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
4374,1,0,0,CONTINENTAL,1718.53,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
26929,1,0,0,CONTINENTAL,949.992,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,1,ALONE
28736,1,0,0,INTERCONTINENTAL,1465.96,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,31,GO_VOYAGE,1,ALONE
43844,3,2,0,CONTINENTAL,833.706,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,21,OPODO,5,NOT_ALONE
12378,1,0,0,INTERCONTINENTAL,2276.79,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
2821,2,0,0,CONTINENTAL,2754.22,OTHER,ROUND_TRIP,EXTRA_BAGGAGE,8,OTHER,2,NOT_ALONE
34714,2,1,0,CONTINENTAL,837.326,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,3,EDREAMS,3,NOT_ALONE
11997,1,0,0,INTERCONTINENTAL,1370.61,SMARTPHONE,ROUND_TRIP,EXTRA_BAGGAGE,22,GO_VOYAGE,1,ALONE
21504,1,0,0,CONTINENTAL,1506.46,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,1,ALONE
16211,3,1,0,CONTINENTAL,1326.64,COMPUTER,ROUND_TRIP,EXTRA_BAGGAGE,7,OPODO,4,NOT_ALONE
44998,1,0,0,INTERCONTINENTAL,1465.96,TABLET,ROUND_TRIP,EXTRA_BAGGAGE,18,GO_VOYAGE,1,ALONE
22195,1,0,0,INTERCONTINENTAL,2668.76,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
1868,1,0,0,CONTINENTAL,1100.32,SMARTPHONE,ONE_WAY,EXTRA_BAGGAGE,0,OPODO,1,ALONE
25324,2,0,0,DOMESTIC,878.702,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,EDREAMS,2,NOT_ALONE
30457,1,0,0,DOMESTIC,453.118,COMPUTER,ONE_WAY,EXTRA_BAGGAGE,0,GO_VOYAGE,1,ALONE
